1021
196	219	29
887	205	29
324	122	29
455	429	29
291	145	29
348	209	29
20	218	29
156	752	29
457	457	29
888	298	29
833	232	29
193	201	29
610	349	29
211	73	29
426	118	29
117	585	29
889	90	29
111	111	29
641	101	29
785	871	29
148	284	29
756	48	29
422	379	29
541	714	29
845	472	29
574	574	29
525	640	29
648	101	29
819	127	29
869	343	29
123	29	29
165	260	29
120	90	29
25	684	29
396	280	29
636	237	29
382	112	29
890	886	29
353	205	29
241	576	29
642	291	29
27	603	29
201	18	29
399	219	29
179	309	29
155	724	29
455	523	29
376	247	29
262	597	29
70	561	29
190	683	29
711	456	29
235	152	29
211	30	29
185	120	29
574	79	29
5	113	29
415	343	29
613	242	29
716	67	29
263	356	29
891	94	29
334	724	29
826	88	29
445	362	29
35	154	29
870	454	29
758	755	29
290	218	29
25	3	29
697	463	29
94	429	29
200	145	29
726	201	29
90	5	29
395	4	29
85	553	29
683	243	29
60	437	29
38	300	29
520	3	29
274	219	29
476	467	29
270	127	29
425	351	29
286	73	29
224	869	29
800	67	29
180	94	29
152	865	29
494	54	29
378	30	29
152	205	29
453	385	29
818	455	29
512	314	29
598	219	29
156	566	29
724	71	29
870	67	29
156	706	29
179	396	29
892	561	29
376	156	29
893	103	29
76	476	29
873	875	29
513	376	29
547	547	29
192	629	29
331	81	29
538	499	29
323	821	29
155	256	29
211	67	29
803	109	29
287	67	29
72	223	29
73	28	29
266	116	29
216	83	29
115	298	29
456	396	29
854	821	29
442	492	29
697	254	29
228	229	29
207	208	29
700	546	29
333	566	29
414	384	29
439	70	29
646	73	29
544	663	29
272	553	29
771	40	29
188	13	29
96	14	29
419	120	29
84	145	29
740	109	29
281	55	29
446	88	29
894	90	29
198	431	29
596	81	29
674	67	29
384	226	29
895	305	29
137	137	29
2	289	29
282	700	29
120	120	29
69	137	29
277	66	29
109	384	29
864	546	29
99	98	29
73	30	29
113	116	29
424	159	29
30	362	29
687	10	29
329	470	29
159	865	29
851	208	29
574	865	29
168	575	29
99	72	29
136	470	29
254	254	29
472	219	29
38	134	29
464	5	29
226	66	29
427	162	29
588	215	29
648	349	29
826	385	29
896	706	29
156	502	29
17	530	29
273	161	29
362	5	29
118	291	29
624	783	29
247	194	29
516	228	29
460	63	29
576	576	29
256	503	29
381	196	29
121	243	29
897	122	29
70	224	29
0	208	29
584	360	29
755	99	29
87	219	29
405	553	29
782	331	29
505	505	29
617	34	29
131	213	29
61	663	29
164	377	29
121	496	29
174	88	29
576	324	29
131	224	29
264	351	29
126	81	29
118	219	29
213	373	29
775	471	29
187	187	29
898	493	29
97	370	29
647	461	29
633	392	29
282	196	29
116	108	29
540	288	29
872	88	29
141	59	29
490	121	29
261	262	29
126	126	29
427	280	29
260	208	29
111	112	29
799	196	29
519	274	29
341	70	29
888	480	29
576	553	29
452	118	29
299	300	29
151	316	29
413	462	29
204	70	29
144	145	29
102	698	29
662	10	29
785	345	29
421	219	29
90	10	29
233	242	29
299	543	29
194	195	29
123	327	29
444	411	29
295	546	29
82	70	29
153	28	29
885	546	29
92	385	29
107	107	29
561	208	29
566	13	29
422	28	29
392	479	29
763	209	29
297	115	29
728	637	29
78	238	29
655	396	29
624	871	29
187	256	29
671	243	29
629	589	29
165	166	29
825	9	29
709	417	29
46	346	29
479	523	29
290	553	29
751	118	29
372	562	29
776	453	29
366	257	29
134	152	29
91	306	29
153	423	29
314	66	29
9	470	29
822	467	29
115	219	29
354	815	29
861	546	29
366	256	29
198	228	29
783	243	29
192	440	29
34	101	29
194	429	29
416	116	29
802	261	29
156	431	29
284	97	29
222	79	29
140	161	29
899	127	29
236	73	29
844	34	29
29	123	29
472	224	29
313	513	29
430	247	29
237	247	29
84	66	29
763	248	29
543	173	29
453	650	29
473	348	29
405	38	29
674	122	29
192	192	29
701	28	29
161	66	29
192	120	29
415	873	29
842	316	29
92	453	29
367	114	29
222	396	29
900	126	29
492	392	29
618	290	29
160	243	29
373	373	29
352	116	29
707	201	29
384	384	29
699	503	29
57	379	29
129	81	29
26	288	29
287	219	29
475	66	29
459	470	29
610	619	29
425	226	29
735	196	29
817	88	29
355	843	29
188	349	29
852	134	29
449	115	29
142	461	29
635	188	29
465	592	29
559	54	29
776	306	29
853	422	29
345	55	29
408	46	29
263	152	29
322	659	29
318	143	29
228	88	29
131	364	29
901	115	29
822	114	29
119	219	29
382	120	29
102	726	29
736	865	29
96	122	29
251	219	29
320	107	29
859	196	29
657	13	29
677	610	29
281	107	29
342	318	29
777	114	29
476	155	29
523	588	29
902	810	29
132	66	29
656	123	29
836	546	29
159	79	29
589	54	29
415	219	29
695	546	29
810	546	29
340	115	29
199	116	29
337	235	29
353	82	29
454	593	29
149	263	29
537	261	29
201	553	29
162	318	29
755	661	29
127	10	29
392	10	29
405	256	29
378	28	29
499	229	29
595	555	29
496	161	29
21	256	29
362	411	29
206	121	29
755	93	29
117	182	29
551	3	29
765	118	29
147	248	29
569	73	29
427	28	29
402	405	29
680	241	29
339	169	29
242	431	29
352	576	29
536	219	29
681	116	29
580	553	29
431	243	29
73	143	29
563	63	29
657	79	29
571	3	29
599	663	29
271	38	29
491	207	29
903	455	29
904	169	29
612	840	29
905	84	29
479	906	29
907	122	29
908	169	29
909	169	29
171	219	29
161	521	29
530	582	29
321	395	29
675	219	29
704	879	29
745	451	29
169	220	29
654	91	29
673	351	29
